Datum + Uhrzeit,Durchfluss Zähler Fernwärme (m³/h),Durchfluss Wasserzähler TWE (m³/h),Durchfluss m³ Zähler Zirkulation (m³/h)
08.01.2025 11:20,"3,22",0,"0,61"
08.01.2025 11:25,"3,24",0,"0,6"
08.01.2025 11:30,"4,68",0,"0,6"
08.01.2025 11:35,"5,01",0,"0,6"
08.01.2025 11:40,"5,06",0,"0,6"
08.01.2025 11:45,"5,11",0,"0,61"
08.01.2025 11:50,"3,91",0,"0,61"
08.01.2025 11:55,"3,15",0,"0,61"
08.01.2025 12:00,"2,86",0,"0,6"
08.01.2025 12:05,"2,9",0,"0,6"
08.01.2025 12:10,"2,88",0,"0,6"
08.01.2025 12:15,"2,86",0,"0,61"
08.01.2025 12:20,"2,83",0,"0,6"
08.01.2025 12:25,"2,81",0,"0,6"
08.01.2025 12:30,"2,88",0,"0,6"
08.01.2025 12:35,"2,88",0,"0,61"
08.01.2025 12:40,"2,95",0,"0,6"
08.01.2025 12:45,"2,95",0,"0,6"
08.01.2025 12:50,"2,95",0,"0,6"
08.01.2025 12:55,3,0,"0,6"
08.01.2025 13:00,"3,05",0,"0,61"
08.01.2025 13:05,"3,09",0,"0,61"
08.01.2025 13:10,"3,1",0,"0,61"
08.01.2025 13:15,"2,99",0,"0,61"
08.01.2025 13:20,"4,45",0,"0,61"
08.01.2025 13:25,"5,06",0,"0,6"
08.01.2025 13:30,"5,1",0,"0,61"
08.01.2025 13:35,"5,06",0,"0,6"
08.01.2025 13:40,"4,15",0,"0,61"
08.01.2025 13:45,"3,55",0,"0,61"
08.01.2025 13:50,"3,37",0,"0,61"
08.01.2025 13:55,"2,77",0,"0,6"
08.01.2025 14:00,"2,52",0,"0,6"
08.01.2025 14:05,"2,4",0,"0,59"
08.01.2025 14:10,"2,39",0,"0,6"
08.01.2025 14:15,"2,5",0,"0,61"
08.01.2025 14:20,"2,62",0,"0,6"
08.01.2025 14:25,"2,59",0,"0,59"
08.01.2025 14:30,"2,69",0,"0,6"
08.01.2025 14:35,"2,78",0,"0,59"
08.01.2025 14:40,"3,06",0,"0,61"
08.01.2025 14:45,"3,06",0,"0,61"
08.01.2025 14:50,"4,49",0,"0,61"
08.01.2025 14:55,"4,8",0,"0,6"
08.01.2025 15:00,"5,16",0,"0,6"
08.01.2025 15:05,"4,58",0,"0,6"
08.01.2025 15:10,"3,65",0,"0,6"
08.01.2025 15:15,"3,08",0,"0,61"
08.01.2025 15:20,"2,91",0,"0,61"
08.01.2025 15:25,"2,78",0,"0,6"
08.01.2025 15:30,"2,74",0,"0,61"
08.01.2025 15:35,"2,76",0,"0,6"
08.01.2025 15:40,"2,76",0,"0,6"
08.01.2025 15:45,"2,78",0,"0,61"
08.01.2025 15:50,"2,76",0,"0,6"
08.01.2025 15:55,"2,95",0,"0,6"
08.01.2025 16:00,3,0,"0,61"
08.01.2025 16:05,"2,98",0,"0,61"
08.01.2025 16:10,"2,97",0,"0,6"
08.01.2025 16:15,"2,86",0,"0,61"
08.01.2025 16:20,"2,81",0,"0,6"
08.01.2025 16:25,"4,64",0,"0,6"
08.01.2025 16:30,"4,89",0,"0,6"
08.01.2025 16:35,"5,01",0,"0,6"
08.01.2025 16:40,"4,39",0,"0,6"
08.01.2025 16:45,"3,72",0,"0,61"
08.01.2025 16:50,"2,98",0,"0,61"
08.01.2025 16:55,"2,77",0,"0,6"
08.01.2025 17:00,"2,71",0,"0,6"
08.01.2025 17:05,"2,57",0,"0,6"
08.01.2025 17:10,"2,54",0,"0,61"
08.01.2025 17:15,"2,59",0,"0,6"
08.01.2025 17:20,"2,71",0,"0,6"
08.01.2025 17:25,"2,86",0,"0,61"
08.01.2025 17:30,"2,92",0,"0,61"
08.01.2025 17:35,"2,93",0,"0,61"
08.01.2025 17:40,"2,83",0,"0,6"
08.01.2025 17:45,"2,78",0,"0,61"
08.01.2025 17:50,"2,82",0,"0,61"
08.01.2025 17:55,"2,83",0,"0,6"
08.01.2025 18:00,"4,46",0,"0,61"
08.01.2025 18:05,"4,88",0,"0,6"
08.01.2025 18:10,"4,99",0,"0,61"
08.01.2025 18:15,"5,07",0,"0,6"
08.01.2025 18:20,"3,74",0,"0,6"
08.01.2025 18:25,"3,48",0,"0,59"
08.01.2025 18:30,"2,92",0,"0,6"
08.01.2025 18:35,"2,62",0,"0,6"
08.01.2025 18:40,"2,4",0,"0,6"
08.01.2025 18:45,"2,42",0,"0,6"
08.01.2025 18:50,"2,47",0,"0,61"
08.01.2025 18:55,"2,59",0,"0,61"
08.01.2025 19:00,"2,69",0,"0,6"
08.01.2025 19:05,"2,86",0,"0,6"
08.01.2025 19:10,"2,9",0,"0,6"
08.01.2025 19:15,"2,83",0,"0,6"
08.01.2025 19:20,"2,76",0,"0,6"
08.01.2025 19:25,"4,51",0,"0,6"
08.01.2025 19:30,"4,94",0,"0,6"
08.01.2025 19:35,"5,02",0,"0,61"
08.01.2025 19:40,"5,04",0,"0,6"
08.01.2025 19:45,"4,2",0,"0,61"
08.01.2025 19:50,"3,24",0,"0,6"
08.01.2025 19:55,"2,88",0,"0,59"
08.01.2025 20:00,"2,74",0,"0,6"
08.01.2025 20:05,"2,56",0,"0,61"
08.01.2025 20:10,"2,52",0,"0,6"
08.01.2025 20:15,"2,59",0,"0,6"
08.01.2025 20:20,"2,63",0,"0,6"
08.01.2025 20:25,"2,64",0,"0,61"
08.01.2025 20:30,"2,76",0,"0,61"
08.01.2025 20:35,"2,74",0,"0,61"
08.01.2025 20:40,"2,67",0,"0,6"
08.01.2025 20:45,"2,71",0,"0,6"
08.01.2025 20:50,"2,78",0,"0,6"
08.01.2025 20:55,"2,73",0,"0,6"
08.01.2025 21:00,"4,46",0,"0,6"
08.01.2025 21:05,"4,8",0,"0,59"
08.01.2025 21:10,"5,09",0,"0,6"
08.01.2025 21:15,"5,04",0,"0,6"
08.01.2025 21:20,"5,05",0,"0,6"
08.01.2025 21:25,"3,67",0,"0,6"
08.01.2025 21:30,"3,29",0,"0,61"
08.01.2025 21:35,"2,94",0,"0,61"
08.01.2025 21:40,"2,68",0,"0,61"
08.01.2025 21:45,"2,42",0,"0,59"
08.01.2025 21:50,"2,34",0,"0,6"
08.01.2025 21:55,"2,36",0,"0,61"
08.01.2025 22:00,"2,47",0,"0,6"
08.01.2025 22:05,"2,66",0,"0,6"
08.01.2025 22:10,"2,66",0,"0,6"
08.01.2025 22:15,"2,65",0,"0,61"
08.01.2025 22:20,"2,69",0,"0,6"
08.01.2025 22:25,"2,78",0,"0,6"
08.01.2025 22:30,"3,02",0,"0,59"
08.01.2025 22:35,"4,61",0,"0,6"
08.01.2025 22:40,"4,95",0,"0,59"
08.01.2025 22:45,"5,09",0,"0,6"
08.01.2025 22:50,"5,04",0,"0,6"
08.01.2025 22:55,"4,11",0,"0,59"
08.01.2025 23:00,"3,6",0,"0,6"
08.01.2025 23:05,"2,85",0,"0,6"
08.01.2025 23:10,"2,81",0,"0,6"
08.01.2025 23:15,"2,76",0,"0,6"
08.01.2025 23:20,"2,57",0,"0,61"
08.01.2025 23:25,"2,38",0,"0,6"
08.01.2025 23:30,"2,38",0,"0,61"
08.01.2025 23:35,"2,42",0,"0,6"
08.01.2025 23:40,"2,45",0,"0,6"
08.01.2025 23:45,"2,55",0,"0,6"
08.01.2025 23:50,"2,59",0,"0,6"
08.01.2025 23:55,"2,69",0,"0,61"
09.01.2025 00:00,"2,74",0,"0,61"
09.01.2025 00:05,"2,69",0,"0,6"
09.01.2025 00:10,"2,74",0,"0,6"
09.01.2025 00:15,"2,81",0,"0,6"
09.01.2025 00:20,"4,32",0,"0,6"
09.01.2025 00:25,5,0,"0,61"
09.01.2025 00:30,"4,99",0,"0,6"
09.01.2025 00:35,"5,02",0,"0,6"
09.01.2025 00:40,"4,13",0,"0,6"
09.01.2025 00:45,"3,38",0,"0,6"
09.01.2025 00:50,"2,81",0,"0,6"
09.01.2025 00:55,"2,33",0,"0,6"
09.01.2025 01:00,"2,16",0,"0,6"
09.01.2025 01:05,0,0,"0,61"
09.01.2025 01:10,0,0,"0,6"
09.01.2025 01:15,0,0,"0,6"
09.01.2025 01:20,0,0,"0,6"
09.01.2025 01:25,0,0,"0,6"
09.01.2025 01:30,0,0,"0,6"
09.01.2025 01:35,0,0,"0,6"
09.01.2025 01:40,0,0,"0,61"
09.01.2025 01:45,0,0,"0,61"
09.01.2025 01:50,0,0,"0,61"
09.01.2025 01:55,0,0,"0,61"
09.01.2025 02:00,0,0,"0,6"
09.01.2025 02:05,0,0,"0,6"
09.01.2025 02:10,0,0,"0,61"
09.01.2025 02:15,0,0,"0,6"
09.01.2025 02:20,"4,13",0,"0,61"
09.01.2025 02:25,"4,13",0,"0,61"
09.01.2025 02:30,"4,22",0,"0,6"
09.01.2025 02:35,"0,17",0,"0,6"
09.01.2025 02:40,"0,03",0,"0,61"
09.01.2025 02:45,0,0,"0,6"
09.01.2025 02:50,0,0,"0,61"
09.01.2025 02:55,0,0,"0,6"
09.01.2025 03:00,0,0,"0,61"
09.01.2025 03:05,0,0,"0,61"
09.01.2025 03:10,0,0,"0,6"
09.01.2025 03:15,0,0,"0,61"
09.01.2025 03:20,0,0,"0,61"
09.01.2025 03:25,0,0,"0,6"
09.01.2025 03:30,0,0,"0,6"
09.01.2025 03:35,0,0,"0,61"
09.01.2025 03:40,0,0,"0,6"
09.01.2025 03:45,0,0,"0,6"
09.01.2025 03:50,0,0,"0,61"
09.01.2025 03:55,0,0,"0,61"
09.01.2025 04:00,0,0,"0,61"
09.01.2025 04:05,0,0,"0,6"
09.01.2025 04:10,"5,99",0,"0,6"
09.01.2025 04:15,"4,09",0,"0,6"
09.01.2025 04:20,"4,15",0,"0,61"
09.01.2025 04:25,"4,15",0,"0,6"
09.01.2025 04:30,"0,1",0,"0,6"
09.01.2025 04:35,"0,01",0,"0,6"
09.01.2025 04:40,0,0,"0,6"
09.01.2025 04:45,0,0,"0,6"
09.01.2025 04:50,0,0,"0,6"
09.01.2025 04:55,0,0,"0,61"
09.01.2025 05:00,0,0,"0,61"
09.01.2025 05:05,0,0,"0,6"
09.01.2025 05:10,"3,24",0,"0,61"
09.01.2025 05:15,"4,8",0,"0,61"
09.01.2025 05:20,"6,61",0,"0,61"
09.01.2025 05:25,"6,17",0,"0,61"
09.01.2025 05:30,"6,22",0,"0,6"
09.01.2025 05:35,"6,19",0,"0,6"
09.01.2025 05:40,"4,18",0,"0,6"
09.01.2025 05:45,"3,98",0,"0,6"
09.01.2025 05:50,"3,62",0,"0,61"
09.01.2025 05:55,"3,19",0,"0,6"
09.01.2025 06:00,"4,58",0,"0,6"
09.01.2025 06:05,"4,87",0,"0,61"
09.01.2025 06:10,"5,14",0,"0,6"
09.01.2025 06:15,"5,11",0,"0,6"
09.01.2025 06:20,"5,04",0,"0,61"
09.01.2025 06:25,"4,22",0,"0,6"
09.01.2025 06:30,"3,84",0,"0,6"
09.01.2025 06:35,"3,43",0,"0,61"
09.01.2025 06:40,"3,15",0,"0,61"
09.01.2025 06:45,"3,04",0,"0,6"
09.01.2025 06:50,"3,08",0,"0,61"
09.01.2025 06:55,"3,1",0,"0,6"
09.01.2025 07:00,"3,02",0,"0,6"
09.01.2025 07:05,"3,07",0,"0,61"
09.01.2025 07:10,"3,02",0,"0,61"
09.01.2025 07:15,"3,02",0,"0,61"
09.01.2025 07:20,"2,98",0,"0,6"
09.01.2025 07:25,3,0,"0,61"
09.01.2025 07:30,"3,05",0,"0,6"
09.01.2025 07:35,"3,02",0,"0,61"
09.01.2025 07:40,"3,08",0,"0,6"
09.01.2025 07:45,"3,13",0,"0,59"
09.01.2025 07:50,"4,76",0,"0,6"
09.01.2025 07:55,"5,04",0,"0,6"
09.01.2025 08:00,"5,02",0,"0,6"
09.01.2025 08:05,"5,04",0,"0,6"
09.01.2025 08:10,"3,75",0,"0,6"
09.01.2025 08:15,"3,68",0,"0,59"
09.01.2025 08:20,"3,26",0,"0,61"
09.01.2025 08:25,"3,13",0,"0,6"
09.01.2025 08:30,"2,81",0,"0,61"
09.01.2025 08:35,"2,67",0,"0,6"
09.01.2025 08:40,"2,66",0,"0,61"
09.01.2025 08:45,"2,6",0,"0,59"
09.01.2025 08:50,"2,62",0,"0,61"
09.01.2025 08:55,"2,68",0,"0,6"
09.01.2025 09:00,"2,83",0,"0,6"
09.01.2025 09:05,"2,88",0,"0,61"
09.01.2025 09:10,"2,93",0,"0,6"
09.01.2025 09:15,"3,04",0,"0,6"
09.01.2025 09:20,"3,14",0,"0,6"
09.01.2025 09:25,"4,66",0,"0,6"
09.01.2025 09:30,"4,8",0,"0,6"
09.01.2025 09:35,"5,02",0,"0,61"
09.01.2025 09:40,"5,11",0,"0,61"
09.01.2025 09:45,"3,43",0,"0,57"
09.01.2025 09:50,3,0,"0,6"
09.01.2025 09:55,3,0,"0,59"
09.01.2025 10:00,"2,81",0,"0,6"
09.01.2025 10:05,"2,69",0,"0,59"
09.01.2025 10:10,"2,69",0,"0,59"
09.01.2025 10:15,"2,64",0,"0,61"
09.01.2025 10:20,"2,57",0,"0,6"
09.01.2025 10:25,"2,59",0,"0,61"
09.01.2025 10:30,"2,57",0,"0,6"
09.01.2025 10:35,"2,52",0,"0,61"
09.01.2025 10:40,"2,48",0,"0,59"
09.01.2025 10:45,"2,51",0,"0,61"
09.01.2025 10:50,"4,34",0,"0,61"
09.01.2025 10:55,"4,75",0,"0,61"
09.01.2025 11:00,"4,95",0,"0,6"
09.01.2025 11:05,"5,03",0,"0,61"
09.01.2025 11:10,"3,37",0,"0,61"
09.01.2025 11:15,"3,1",0,"0,6"
09.01.2025 11:20,"2,78",0,"0,6"
09.01.2025 11:25,"2,78",0,"0,6"
09.01.2025 11:30,"2,1",0,"0,6"
09.01.2025 11:35,"1,81",0,"0,6"
09.01.2025 11:40,"1,47",0,"0,59"
09.01.2025 11:45,"1,52",0,"0,6"
09.01.2025 11:50,"1,72",0,"0,6"
09.01.2025 11:55,"1,8",0,"0,6"
09.01.2025 12:00,"1,82",0,"0,6"
09.01.2025 12:05,"2,04",0,"0,6"
09.01.2025 12:10,"4,06",0,"0,6"
09.01.2025 12:15,"4,26",0,"0,61"
09.01.2025 12:20,"4,9",0,"0,61"
09.01.2025 12:25,"4,97",0,"0,6"
09.01.2025 12:30,"3,46",0,"0,61"
09.01.2025 12:35,"2,78",0,"0,6"
09.01.2025 12:40,"2,38",0,"0,61"
09.01.2025 12:45,"1,9",0,"0,61"
09.01.2025 12:50,"1,51",0,"0,6"
09.01.2025 12:55,"1,27",0,"0,6"
09.01.2025 13:00,"1,2",0,"0,6"
09.01.2025 13:05,"1,18",0,"0,61"
09.01.2025 13:10,"1,44",0,"0,61"
09.01.2025 13:15,"1,63",0,"0,6"
09.01.2025 13:20,"1,78",0,"0,6"
09.01.2025 13:25,"1,85",0,"0,61"
09.01.2025 13:30,"1,92",0,"0,61"
09.01.2025 13:35,"1,99",0,"0,6"
09.01.2025 13:40,"2,02",0,"0,6"
09.01.2025 13:45,"1,99",0,"0,6"
09.01.2025 13:50,"4,13",0,"0,6"
09.01.2025 13:55,"4,44",0,"0,6"
09.01.2025 14:00,"4,9",0,"0,6"
09.01.2025 14:05,"5,01",0,"0,6"
09.01.2025 14:10,"3,31",0,"0,6"
09.01.2025 14:15,"2,9",0,"0,6"
09.01.2025 14:20,"2,07",0,"0,6"
09.01.2025 14:25,"0,84",0,"0,6"
09.01.2025 14:30,"0,75",0,"0,6"
09.01.2025 14:35,"1,02",0,"0,6"
09.01.2025 14:40,"1,51",0,"0,6"
09.01.2025 14:45,"1,82",0,"0,6"
09.01.2025 14:50,"1,93",0,"0,61"
09.01.2025 14:55,2,0,"0,6"
09.01.2025 15:00,"2,13",0,"0,6"
09.01.2025 15:05,"2,16",0,"0,6"
09.01.2025 15:10,"2,21",0,"0,6"
09.01.2025 15:15,"2,22",0,"0,6"
09.01.2025 15:20,"2,11",0,"0,6"
09.01.2025 15:25,"2,05",0,"0,6"
09.01.2025 15:30,"4,17",0,"0,61"
09.01.2025 15:35,"4,41",0,"0,6"
09.01.2025 15:40,"4,93",0,"0,61"
09.01.2025 15:45,"5,1",0,"0,6"
09.01.2025 15:50,"3,48",0,"0,61"
09.01.2025 15:55,"3,29",0,"0,6"
09.01.2025 16:00,"2,38",0,"0,6"
09.01.2025 16:05,"2,35",0,"0,61"
09.01.2025 16:10,"2,13",0,"0,59"
09.01.2025 16:15,"1,94",0,"0,6"
09.01.2025 16:20,"1,9",0,"0,6"
09.01.2025 16:25,"1,97",0,"0,6"
09.01.2025 16:30,"2,09",0,"0,6"
09.01.2025 16:35,"2,23",0,"0,61"
09.01.2025 16:40,"2,38",0,"0,6"
09.01.2025 16:45,"2,38",0,"0,61"
09.01.2025 16:50,"2,5",0,"0,61"
09.01.2025 16:55,"2,57",0,"0,6"
09.01.2025 17:00,"2,66",0,"0,61"
09.01.2025 17:05,"2,74",0,"0,61"
09.01.2025 17:10,"4,37",0,"0,61"
09.01.2025 17:15,"4,73",0,"0,6"
09.01.2025 17:20,"4,92",0,"0,6"
09.01.2025 17:25,"4,9",0,"0,6"
09.01.2025 17:30,"3,72",0,"0,6"
09.01.2025 17:35,"3,29",0,"0,6"
09.01.2025 17:40,"3,03",0,"0,61"
09.01.2025 17:45,"2,56",0,"0,6"
09.01.2025 17:50,"2,49",0,"0,6"
09.01.2025 17:55,"2,4",0,"0,61"
09.01.2025 18:00,"2,34",0,"0,6"
09.01.2025 18:05,"2,4",0,"0,58"
09.01.2025 18:10,"2,42",0,"0,59"
09.01.2025 18:15,"2,62",0,"0,59"
09.01.2025 18:20,"2,66",0,"0,6"
09.01.2025 18:25,"2,64",0,"0,61"
09.01.2025 18:30,"2,66",0,"0,6"
09.01.2025 18:35,"4,28",0,"0,61"
09.01.2025 18:40,"4,57",0,"0,6"
09.01.2025 18:45,"4,9",0,"0,61"
09.01.2025 18:50,"5,23",0,"0,6"
09.01.2025 18:55,"3,84",0,"0,61"
09.01.2025 19:00,"3,42",0,"0,6"
09.01.2025 19:05,"3,14",0,"0,6"
09.01.2025 19:10,"2,98",0,"0,6"
09.01.2025 19:15,"2,76",0,"0,61"
09.01.2025 19:20,"2,5",0,"0,6"
09.01.2025 19:25,"2,45",0,"0,6"
09.01.2025 19:30,"2,37",0,"0,61"
09.01.2025 19:35,"2,33",0,"0,6"
09.01.2025 19:40,"2,51",0,"0,6"
09.01.2025 19:45,"2,62",0,"0,6"
09.01.2025 19:50,"2,66",0,"0,61"
09.01.2025 19:55,"2,66",0,"0,61"
09.01.2025 20:00,"2,81",0,"0,6"
09.01.2025 20:05,"2,88",0,"0,61"
09.01.2025 20:10,3,0,"0,61"
09.01.2025 20:15,"4,7",0,"0,6"
09.01.2025 20:20,"4,99",0,"0,6"
09.01.2025 20:25,"5,21",0,"0,6"
09.01.2025 20:30,"4,92",0,"0,61"
09.01.2025 20:35,"4,82",0,"0,59"
09.01.2025 20:40,"3,55",0,"0,61"
09.01.2025 20:45,"2,93",0,"0,6"
09.01.2025 20:50,"2,35",0,"0,61"
09.01.2025 20:55,"2,28",0,"0,6"
09.01.2025 21:00,"2,26",0,"0,61"
09.01.2025 21:05,"2,31",0,"0,6"
09.01.2025 21:10,"2,33",0,"0,61"
09.01.2025 21:15,"2,4",0,"0,6"
09.01.2025 21:20,"2,54",0,"0,6"
09.01.2025 21:25,"2,52",0,"0,61"
09.01.2025 21:30,"2,57",0,"0,6"
09.01.2025 21:35,"2,56",0,"0,61"
09.01.2025 21:40,"2,5",0,"0,61"
09.01.2025 21:45,"2,38",0,"0,59"
09.01.2025 21:50,"2,3",0,"0,6"
09.01.2025 21:55,"2,25",0,"0,6"
09.01.2025 22:00,"4,22",0,"0,6"
09.01.2025 22:05,"4,15",0,"0,61"
09.01.2025 22:10,"4,54",0,"0,6"
09.01.2025 22:15,"4,25",0,"0,6"
09.01.2025 22:20,"4,12",0,"0,6"
09.01.2025 22:25,"3,47",0,"0,6"
09.01.2025 22:30,"3,22",0,"0,6"
09.01.2025 22:35,"2,48",0,"0,6"
09.01.2025 22:40,"1,89",0,"0,6"
09.01.2025 22:45,"1,62",0,"0,6"
09.01.2025 22:50,"1,56",0,"0,6"
09.01.2025 22:55,"1,71",0,"0,59"
09.01.2025 23:00,"1,81",0,"0,6"
09.01.2025 23:05,"2,01",0,"0,6"
09.01.2025 23:10,"2,14",0,"0,61"
09.01.2025 23:15,"2,21",0,"0,61"
09.01.2025 23:20,"2,33",0,"0,6"
09.01.2025 23:25,"2,5",0,"0,61"
09.01.2025 23:30,"4,2",0,"0,6"
09.01.2025 23:35,"4,65",0,"0,6"
09.01.2025 23:40,"4,87",0,"0,61"
09.01.2025 23:45,"4,9",0,"0,61"
09.01.2025 23:50,"3,48",0,"0,61"
09.01.2025 23:55,"2,98",0,"0,6"
10.01.2025 00:00,"2,69",0,"0,6"
10.01.2025 00:05,"2,4",0,"0,6"
10.01.2025 00:10,"2,11",0,"0,6"
10.01.2025 00:15,"2,06",0,"0,6"
10.01.2025 00:20,"1,92",0,"0,6"
10.01.2025 00:25,"1,85",0,"0,59"
10.01.2025 00:30,"1,87",0,"0,59"
10.01.2025 00:35,"1,87",0,"0,59"
10.01.2025 00:40,"1,97",0,"0,61"
10.01.2025 00:45,"1,99",0,"0,6"
10.01.2025 00:50,"2,11",0,"0,6"
10.01.2025 00:55,"4,13",0,"0,6"
10.01.2025 01:00,"4,22",0,"0,61"
10.01.2025 01:05,"4,15",0,"0,6"
10.01.2025 01:10,"0,13",0,"0,61"
10.01.2025 01:15,"0,05",0,"0,6"
10.01.2025 01:20,0,0,"0,61"
10.01.2025 01:25,"0,03",0,"0,6"
10.01.2025 01:30,0,0,"0,61"
10.01.2025 01:35,0,0,"0,6"
10.01.2025 01:40,0,0,"0,6"
10.01.2025 01:45,0,0,"0,6"
10.01.2025 01:50,0,0,"0,6"
10.01.2025 01:55,0,0,"0,6"
10.01.2025 02:00,0,0,"0,61"
10.01.2025 02:05,0,0,"0,61"
10.01.2025 02:10,0,0,"0,6"
10.01.2025 02:15,0,0,"0,61"
10.01.2025 02:20,0,0,"0,61"
10.01.2025 02:25,0,0,"0,6"
10.01.2025 02:30,0,0,"0,61"
10.01.2025 02:35,0,0,"0,61"
10.01.2025 02:40,"4,18",0,"0,61"
10.01.2025 02:45,"4,17",0,"0,61"
10.01.2025 02:50,"4,15",0,"0,61"
10.01.2025 02:55,"4,14",0,"0,6"
10.01.2025 03:00,"0,06",0,"0,6"
10.01.2025 03:05,0,0,"0,6"
10.01.2025 03:10,0,0,"0,61"
10.01.2025 03:15,0,0,"0,6"
10.01.2025 03:20,0,0,"0,61"
10.01.2025 03:25,0,0,"0,61"
10.01.2025 03:30,0,0,"0,6"
10.01.2025 03:35,0,0,"0,6"
10.01.2025 03:40,0,0,"0,6"
10.01.2025 03:45,0,0,"0,6"
10.01.2025 03:50,0,0,"0,6"
10.01.2025 03:55,0,0,"0,6"
10.01.2025 04:00,0,0,"0,6"
10.01.2025 04:05,0,0,"0,61"
10.01.2025 04:10,0,0,"0,6"
10.01.2025 04:15,0,0,"0,61"
10.01.2025 04:20,0,0,"0,6"
10.01.2025 04:25,0,0,"0,6"
10.01.2025 04:30,"4,18",0,"0,61"
10.01.2025 04:50,"0,03",0,"0,6"
10.01.2025 04:55,0,0,"0,6"
10.01.2025 05:00,0,0,"0,6"
10.01.2025 05:05,0,0,"0,61"
10.01.2025 05:10,"6,67",0,"0,6"
10.01.2025 05:15,"6,57",0,"0,61"
10.01.2025 05:20,"6,15",0,"0,6"
10.01.2025 05:25,"5,34",0,"0,61"
10.01.2025 05:30,"3,89",0,"0,61"
10.01.2025 05:35,"3,89",0,"0,6"
10.01.2025 05:40,"3,22",0,"0,61"
10.01.2025 05:45,"2,71",0,"0,61"
10.01.2025 05:50,"2,65",0,"0,6"
10.01.2025 05:55,"2,53",0,"0,61"
10.01.2025 06:00,"2,52",0,"0,6"
10.01.2025 06:05,"2,64",0,"0,6"
10.01.2025 06:10,"2,77",0,"0,6"
10.01.2025 06:15,"4,32",0,"0,6"
10.01.2025 06:20,"4,58",0,"0,6"
10.01.2025 06:25,"4,88",0,"0,6"
10.01.2025 06:30,"5,07",0,"0,6"
10.01.2025 06:35,"4,18",0,"0,61"
10.01.2025 06:40,"3,58",0,"0,59"
10.01.2025 06:45,"3,33",0,"0,6"
10.01.2025 06:50,"3,1",0,"0,6"
10.01.2025 06:55,3,0,"0,6"
10.01.2025 07:00,"2,91",0,"0,6"
10.01.2025 07:05,"2,64",0,"0,6"
10.01.2025 07:10,"2,71",0,"0,6"
10.01.2025 07:15,"2,64",0,"0,61"
10.01.2025 07:20,"2,47",0,"0,61"
10.01.2025 07:25,"2,42",0,"0,61"
10.01.2025 07:30,"2,42",0,"0,59"
10.01.2025 07:35,"2,45",0,"0,61"
10.01.2025 07:40,"2,47",0,"0,6"
10.01.2025 07:45,"2,57",0,"0,61"
10.01.2025 07:50,"2,57",0,"0,6"
10.01.2025 07:55,"4,46",0,"0,6"
10.01.2025 08:00,"4,46",0,"0,6"
10.01.2025 08:05,"4,13",0,"0,6"
10.01.2025 08:10,"3,89",0,"0,6"
10.01.2025 08:15,"3,38",0,"0,6"
10.01.2025 08:20,"3,08",0,"0,6"
10.01.2025 08:25,"2,77",0,"0,61"
10.01.2025 08:30,"2,64",0,"0,6"
10.01.2025 08:35,"2,59",0,"0,6"
10.01.2025 08:40,"2,54",0,"0,6"
10.01.2025 08:45,"2,52",0,"0,6"
10.01.2025 08:50,"2,52",0,"0,6"
10.01.2025 08:55,"2,56",0,"0,61"
10.01.2025 09:00,"2,64",0,"0,59"
10.01.2025 09:05,"2,71",0,"0,61"
10.01.2025 09:10,"4,36",0,"0,6"
10.01.2025 09:15,"4,7",0,"0,59"
10.01.2025 09:20,"5,1",0,"0,6"
10.01.2025 09:25,"5,04",0,"0,6"
10.01.2025 09:30,"3,73",0,"0,59"
10.01.2025 09:35,"3,19",0,"0,6"
10.01.2025 09:40,"2,83",0,"0,59"
10.01.2025 09:45,"2,62",0,"0,61"
10.01.2025 09:50,"2,39",0,"0,6"
10.01.2025 09:55,"2,35",0,"0,6"
10.01.2025 10:00,"2,39",0,"0,6"
10.01.2025 10:05,"2,47",0,"0,61"
10.01.2025 10:10,"2,62",0,"0,61"
10.01.2025 10:15,"2,67",0,"0,61"
10.01.2025 10:20,"2,71",0,"0,61"
10.01.2025 10:25,"2,83",0,"0,61"
10.01.2025 10:30,"2,74",0,"0,61"
10.01.2025 10:35,"4,27",0,"0,61"
10.01.2025 10:40,"4,73",0,"0,6"
10.01.2025 10:45,"5,06",0,"0,6"
10.01.2025 10:50,"5,06",0,"0,61"
10.01.2025 10:55,"4,42",0,"0,61"
10.01.2025 11:00,"3,36",0,"0,58"
10.01.2025 11:05,"2,78",0,"0,6"
10.01.2025 11:10,"2,86",0,"0,59"
10.01.2025 11:15,"2,54",0,"0,6"
10.01.2025 11:20,"2,42",0,"0,6"
10.01.2025 11:25,"2,42",0,"0,6"
10.01.2025 11:30,"2,47",0,"0,61"
10.01.2025 11:35,"2,47",0,"0,6"
10.01.2025 11:40,"2,52",0,"0,6"
10.01.2025 11:45,"2,62",0,"0,61"
10.01.2025 11:50,"2,74",0,"0,6"
10.01.2025 11:55,"2,81",0,"0,59"
10.01.2025 12:00,"4,49",0,"0,6"
10.01.2025 12:05,"4,76",0,"0,61"
10.01.2025 12:10,"5,09",0,"0,6"
10.01.2025 12:15,"5,02",0,"0,6"
10.01.2025 12:20,"3,36",0,"0,61"
10.01.2025 12:25,"2,78",0,"0,61"
10.01.2025 12:30,"2,76",0,"0,6"
10.01.2025 12:35,"2,82",0,"0,6"
10.01.2025 12:40,"2,81",0,"0,6"
